Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Pier,2013,5,1,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,2,12.4,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,3,20.2,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,4,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,5,2.4,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,6,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,7,11.4,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,8,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,9,0.2,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,10,0.6,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,11,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,12,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,13,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,14,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,15,39.6,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,16,3.4,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,17,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,18,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,19,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,20,7.6,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,21,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,22,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,23,7.6,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,24,32,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,25,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,26,1,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,27,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,28,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,29,0.4,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,30,0,—,—,—,—,—,—,—,—
Jurong Pier,2013,5,31,0,—,—,—,—,—,—,—,—
