Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Queenstown,1991,2,1,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,2,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,3,8.1,—,—,—,—,—,—,—,—
Queenstown,1991,2,4,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,5,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,6,1.5,—,—,—,—,—,—,—,—
Queenstown,1991,2,7,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,8,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,9,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,10,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,11,0.1,—,—,—,—,—,—,—,—
Queenstown,1991,2,12,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,13,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,14,68.6,—,—,—,—,—,—,—,—
Queenstown,1991,2,15,9.2,—,—,—,—,—,—,—,—
Queenstown,1991,2,16,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,17,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,18,2,—,—,—,—,—,—,—,—
Queenstown,1991,2,19,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,20,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,21,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,22,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,23,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,24,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,25,0,—,—,—,—,—,—,—,—
Queenstown,1991,2,26,0.5,—,—,—,—,—,—,—,—
Queenstown,1991,2,27,8.1,—,—,—,—,—,—,—,—
Queenstown,1991,2,28,13.1,—,—,—,—,—,—,—,—
