Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Bukit Panjang,2018,2,1,0.2,0.2,0.2,0.2,—,—,—,—,—
Bukit Panjang,2018,2,2,7,3.4,4,4,—,—,—,—,—
Bukit Panjang,2018,2,3,0.4,0.2,0.2,0.2,—,—,—,—,—
Bukit Panjang,2018,2,4,0.4,0.4,0.4,0.4,—,—,—,—,—
Bukit Panjang,2018,2,5,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,6,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,7,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,8,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,9,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,10,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,11,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,12,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,13,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,14,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,15,0.4,0.4,0.4,0.4,—,—,—,—,—
Bukit Panjang,2018,2,16,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,17,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,18,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,19,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,20,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,21,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,22,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,23,20,14.6,15,18.6,—,—,—,—,—
Bukit Panjang,2018,2,24,1.2,0.6,1,1.2,—,—,—,—,—
Bukit Panjang,2018,2,25,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,26,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,27,0,0,0,0,—,—,—,—,—
Bukit Panjang,2018,2,28,19,10.6,11.2,19,—,—,—,—,—
